,Latitude,Longitude,Region,Council,Ward,SchoolName,Ownership
16508,-5.300635,38.2125133,Tanga,Handeni,Sindeni,Bwawani,Government
16509,-5.3109216,38.5299876,Tanga,Handeni,Segera,Chang'Ombe,Government
16510,-5.6060479,38.4191225,Tanga,Handeni,Ndolwa,Chanika Kofi,Government
16511,-5.5977888,38.5060666,Tanga,Handeni,Kabuku ndani,Chogo,Government
16512,-5.6082122,38.6342835,Tanga,Handeni,Mgambo,Gendagenda,Government
16513,-5.6770243,38.3651356,Tanga,Handeni,Kwaluguru,Golani,Government
16514,-5.6736275,37.8905273,Tanga,Handeni,Kang'ata,Gole,Government
16515,-5.7868438,38.1783497,Tanga,Handeni,Mazingara,Gumbonneka,Government
16516,-5.6328686,38.4357885,Tanga,Handeni,Komkonga,Hoza,Government
16517,-5.756066,38.3108081,Tanga,Handeni,Mkata,Imani,Government
16518,-5.7791666,38.29043166,Tanga,Handeni,Mkata,Isafina Academy,Non-Government
16519,-5.5053583,38.4795883,Tanga,Handeni,Kabuku ndani,Kabuku Mjini,Government
16520,-5.5224433,38.50811433,Tanga,Handeni,Kabuku ndani,Kabuku Ndani,Government
16521,-5.4963966,38.4773266,Tanga,Handeni,Kabuku,Kabuku Nje,Government
16522,-5.659461667,37.89642,Tanga,Handeni,Kang'ata,Kang'Ata,Government
16523,-5.332321,38.1365461,Tanga,Handeni,Misima,Kibaya,Government
16524,-5.5299611,38.0673487,Tanga,Handeni,Kwaluguru,Kibindu,Government
16525,-5.3392074,35.1592323,Tanga,Handeni,Misima,Kichwang'Ombe,Government
16526,-5.2256768,38.717998,Tanga,Handeni,kwamgwe,Kigoda,Government
16527,-5.731767,37.870978,Tanga,Handeni,Kang'ata,Kilimamzinga,Government
16528,-5.6554163,38.3669163,Tanga,Handeni,Kitumbi,Kitumbi,Government
16529,-5.43906,38.1545817,Tanga,Handeni,Kiva,Kobili,Government
16530,-5.438173,36.3028054,Tanga,Handeni,Ndolwa,Komdudu,Government
16531,-5.44643,38.26238,Tanga,Handeni,Sindeni,Komfungo,Government
16532,-5.6328655,38.4357883,Tanga,Handeni,Komkonga,Komkomba,Government
16533,-5.6140416,38.41716,Tanga,Handeni,Komkonga,Komkonga,Government
16534,-5.2264051,38.4229133,Tanga,Handeni,Kwamatuku,Komsala,Government
16535,-5.2259389,38.7179988,Tanga,Handeni,Mgambo,Komsanga,Government
16536,-5.5544912,38.4508667,Tanga,Handeni,Kwamatuku,Kwabalanga,Government
16537,-5.5227999,38.5935,Tanga,Handeni,Mgambo,Kwabojo,Government
16538,-5.6468866,38.1180017,Tanga,Handeni,Kwachaga,Kwachaga,Government
16539,-5.7616786,38.1917817,Tanga,Handeni,Ndolwa,Kwachigwe,Government
16540,-5.349995,38.23333,Tanga,Handeni,Kwamatuku,Kwakiliga,Government
16541,-5.5924999,38.20755,Tanga,Handeni,Kwankonje,Kwakonje,Government
16542,-5.5797132,38.4363322,Tanga,Handeni,Komkonga,Kwamachalima,Government
16543,-5.59933945,38.1316737,Tanga,Handeni,Kwaluguru,Kwamagombe,Government
16544,-5.2792426,38.351454,Tanga,Handeni,Kwamatuku,Kwamatuku,Government
16545,-5.5988833,38.5091716,Tanga,Handeni,Kabuku ndani,Kwamdami,Government
16546,-5.4966116,38.480785,Tanga,Handeni,Kabuku,Kwamgala,Government
16547,-5.1430119,38.5918936,Tanga,Handeni,kwamgwe,Kwamgwe,Government
16548,-5.4480988,38.2621773,Tanga,Handeni,Sindeni,Kwamkono,Government
16549,-5.454715,38.2299867,Tanga,Handeni,Sindeni,Kwamkoro,Government
16550,-5.5623812,38.191435,Tanga,Handeni,Kwankonje,Kwamkunga,Government
16551,-5.555062,38.451342,Tanga,Handeni,Ndolwa,Kwamnele,Government
16552,-5.403485,38.21549,Tanga,Handeni,Kwankonje,Kwamsangazi,Government
16553,-5.8541382,38.5768982,Tanga,Handeni,Kwamsisi,Kwamsisi,Government
16554,-5.6019387,38.4181391,Tanga,Handeni,Kwankonje,Kwamsundi,Government
16555,-5.7137383,38.2733783,Tanga,Handeni,Mazingara,Kwamwanamangale,Government
16556,-5.8639763,38.5756855,Tanga,Handeni,Kwamsisi,Kwamwazara,Government
16557,-5.5382916,38.3039066,Tanga,Handeni,Ndolwa,Kwamwenda,Government
16558,-5.9078127,38.452395,Tanga,Handeni,Kwasunga,Kwandugwa,Government
16559,-5.4236341,38.0261079,Tanga,Handeni,Kitumbi,Kwangahu,Government
16560,-5.7858182,38.2909601,Tanga,Handeni,Mkata,Kwapala,Government
16561,-4.5509638,38.530197,Tanga,Handeni,Kwedizinga,Kwaraguru,Government
16562,-5.974206,38.426759,Tanga,Handeni,Kwasunga,Kwasunga,Government
16563,-5.5052737,38.4789074,Tanga,Handeni,Kabuku,Kwedibago,Government
16564,-5.4891617,38.1095367,Tanga,Handeni,Kiva,Kwedibangala,Government
16565,-5.48345,38.22914,Tanga,Handeni,Sindeni,Kwedigugu,Government
16566,-5.9742068,38.3267591,Tanga,Handeni,Kwasunga,Kwedihuo,Government
16567,-5.6082122,38.6342835,Tanga,Handeni,Mgambo,Kwedihwahwala,Government
16568,-5.017163,38.572799,Tanga,Handeni,Kwamsisi,Kwedikabu,Government
16569,-5.5630383,38.4396666,Tanga,Handeni,Kabuku,Kwedikwazu,Government
16570,-5.5224582,38.4689785,Tanga,Handeni,Kabuku,Kwedikwazu Mash,Government
16571,-5.5022026,38.4854062,Tanga,Handeni,Mgambo,Kwediloko,Government
16572,-5.5311557,38.1541645,Tanga,Handeni,Kiva,Kweditilibe,Government
16573,-5.4114628,38.5218241,Tanga,Handeni,Kwedizinga,Kwedizinga,Government
16574,-5.2053551,38.3703612,Tanga,Handeni,Kwamatuku,Kweingoma,Government
16575,-5.359852,38.2403801,Tanga,Handeni,Sindeni,Kweisasu,Government
16576,-5.7361924,38.3243528,Tanga,Handeni,Kitumbi,Kwenkale,Government
16577,-5.785398,38.29088,Tanga,Handeni,Mkata,Luguruni,Government
16578,-5.7616786,38.1917877,Tanga,Handeni,Ndolwa,Luiye,Government
16579,-5.7514593,38.2610281,Tanga,Handeni,Mazingara,Lukolongwe,Government
16580,-5.118403,38.2095818,Tanga,Handeni,Kang'ata,Madebe,Government
16581,-5.5544384,38.4509809,Tanga,Handeni,Kwaluguru,Magamba,Government
16582,-5.3230181,38.5263694,Tanga,Handeni,Segera,Mailikumi,Government
16583,-5.4299921,38.0293973,Tanga,Handeni,Misima,Mainga,Government
16584,-5.5194904,38.5075467,Tanga,Handeni,Kabuku ndani,Majani Mapana,Government
16585,-5.2554999,38.5008633,Tanga,Handeni,Segera,Mandera,Government
16586,-5.8294847,38.2929341,Tanga,Handeni,Mkata,Manga,Government
16587,-5.983333,35.4166669,Tanga,Handeni,Segera,Masatu,Government
16588,-5.751465,38.26103167,Tanga,Handeni,Mazingara,Mazingara,Government
16589,-5.3149616,38.1047709,Tanga,Handeni,Misima,Mbagwi,Government
16590,-5.829484,38.292934,Tanga,Handeni,Mkata,Mbweni,Government
16591,-5.5227999,38.5935723,Tanga,Handeni,Mgambo,Mgambo,Government
16592,-5.7898627,38.283552,Tanga,Handeni,Mkata,Mhalango,Government
16593,-5.4368374,38.0261906,Tanga,Handeni,Segera,Michungwani,Government
16594,-5.3460433,38.551255,Tanga,Handeni,Segera,Michungwani Mash,Government
16595,-5.8128883,38.6591416,Tanga,Handeni,Kwamsisi,Mkalamo,Government
16596,-5.785398,38.29088,Tanga,Handeni,Mkata,Mkata,Government
16597,-5.4267383,38.0140805,Tanga,Handeni,Kwachaga,Mkomba,Government
16598,-5.3217,38.5424966,Tanga,Handeni,Segera,Mkumburu,Government
16599,-5.2632616,38.4432112,Tanga,Handeni,Kwamatuku,Mnyuzi,Government
16600,-5.6132355,38.2043012,Tanga,Handeni,Kwachaga,Mpalagwe,Government
16601,-5.5572033,38.4085516,Tanga,Handeni,Komkonga,Msika Tuliani,Government
16602,-5.4966067,38.4810267,Tanga,Handeni,Kabuku,Msilwa,Government
16603,-5.2259389,38.7179988,Tanga,Handeni,Mgambo,Msocha,Government
16604,-5.4299921,38.0293973,Tanga,Handeni,Misima,Msomela,Government
16605,-5.5757874,38.439807,Tanga,Handeni,Komkonga,Mumbwi,Government
16606,-5.4015831,38.61733,Tanga,Handeni,kwamgwe,Muungano,Government
16607,-5.3147615,38.104771,Tanga,Handeni,Misima,Mzeri,Government
16608,-5.3903536,38.5749631,Tanga,Handeni,kwamgwe,Mzule,Government
16609,-5.6807919,38.3622373,Tanga,Handeni,Ndolwa,Mzundu,Government
16610,-5.3379963,38.3671091,Tanga,Handeni,Kwamatuku,Nkale,Government
16611,-5.403525,38.21569,Tanga,Handeni,Kwankonje,Nkumba,Government
16612,-5.8679033,38.2633594,Tanga,Handeni,Kang'ata,Nyasa,Government
16613,-5.725635,38.3306238,Tanga,Handeni,Kwamsisi,Pozo,Government
16614,-5.5574427,38.4488258,Tanga,Handeni,Ndolwa,Seza Kofi,Government
16615,-5.5337614,38.4625912,Tanga,Handeni,Sindeni,Sindeni,Government
16616,-5.0735092,38.7579963,Tanga,Handeni,Mazingara,Suwa,Government
16617,-5.4524562,38.5012467,Tanga,Handeni,Kwedizinga,Taula,Government
16618,-5.7263691,38.3302126,Tanga,Handeni,Kitumbi,Tewe,Government
16619,-5.4368374,38.0261906,Tanga,Handeni,Kwachaga,Tuliani,Government
16620,-5.3436921,38.5449507,Tanga,Handeni,Kwedizinga,Ugweno,Government
16621,-5.5111577,38.1501643,Tanga,Handeni,Kiva,Zavuza,Government
16622,-5.425,38.09258,Tanga,Handeni TC,Mlimani,Antakae,Government
16623,-5.4302883,38.0159983,Tanga,Handeni TC,Chanika,Azimio,Government
16624,-5.4215922,38.0337631,Tanga,Handeni TC,Kideleko,Bangu,Government
16625,-5.4694025,38.0626513,Tanga,Handeni TC,Mlimani,Birikani,Government
16626,-5.4253334,38.0222487,Tanga,Handeni TC,Mdoe,Chanika,Government
16627,-5.419428,38.040424,Tanga,Handeni TC,Mdoe,Eastern Arc,Non-Government
16628,-5.4558968,38.0093451,Tanga,Handeni TC,Chanika,Jitegemee,Government
16629,-5.4864721,38.0438024,Tanga,Handeni TC,Kideleko,Kideleko,Government
16630,-5.3505248,37.9696244,Tanga,Handeni TC,Malezi,Kilimilang'Ombe,Government
16631,-5.4340168,38.0286332,Tanga,Handeni TC,Kwamagome,Kiseriani,Government
16632,-5.408816,38.12009,Tanga,Handeni TC,Konje,Konje,Government
16633,-5.3994156,38.0539076,Tanga,Handeni TC,Mlimani,Kwabaya,Government
16634,-5.4264387,38.0186648,Tanga,Handeni TC,Chanika,Kwakivesa,Government
16635,-5.4340168,38.0286332,Tanga,Handeni TC,Kwamagome,Kwaluwala,Government
16636,-5.494448,38.044455,Tanga,Handeni TC,Kwamagome,Kwamagome,Government
16637,-5.4585416,38.0823966,Tanga,Handeni TC,Mlimani,Kwamasaka,Government
16638,-5.4806917,38.0695383,Tanga,Handeni TC,Msasa,Kwamngodi,Government
16639,-5.25502152,38.0222161,Tanga,Handeni TC,Chanika,Kwamngumi,Government
16640,-5.4299216,37.9830766,Tanga,Handeni TC,Kwediyamba,Kwediyamba,Government
16641,-5.071662,32.067738,Tanga,Handeni TC,Kwediyamba,Kwedizando,Government
16642,-5.4071389,38.057396,Tanga,Handeni TC,Kwenjugo,Kweinjugo,Government
16643,-5.5154216,38.0234,Tanga,Handeni TC,Kideleko,Lumbizi,Government
16644,-5.4277214,38.0297143,Tanga,Handeni TC,Malezi,Malezi,Government
16645,-5.4467314,38.0604173,Tanga,Handeni TC,Kwenjugo,Mapinduzi,Government
16646,-5.4450833,38.1304668,Tanga,Handeni TC,Konje,Masalaka,Government
16647,-5.3305517,38.1188617,Tanga,Handeni TC,Mabanda,Misima,Government
16648,-5.4963306,38.01117,Tanga,Handeni TC,Kideleko,Mkonje,Government
16649,-5.4262777,38.0288569,Tanga,Handeni TC,Vibaoni,Mlimani,Government
16650,-5.4802737,38.0446478,Tanga,Handeni TC,Msasa,Msasa,Government
16651,-5.4253334,38.0222487,Tanga,Handeni TC,Chanika,Mshikamano,Government
16652,-5.3846549,38.0100283,Tanga,Handeni TC,Kwenjugo,Ngungwini,Government
16653,-5.5613462,38.0852885,Tanga,Handeni TC,Kwamagome,Pongwe,Government
16654,-5.4240666,38.0292502,Tanga,Handeni TC,Mdoe,Seuta,Government
16655,-5.3500081,38.1000565,Tanga,Handeni TC,Kwenjugo,Tumain Jema,Non-Government
16656,-5.4279236,38.0301326,Tanga,Handeni TC,Vibaoni,Vibaoni,Government
16657,-5.5697923,37.2797,Tanga,Kilindi,Songe,Ahadi,Non-Government
16658,-5.43766,37.57492,Tanga,Kilindi,Kwediboma,Antonio Rosimini,Non-Government
16659,-5.31252,37.56856,Tanga,Kilindi,Kisangasa,Balang'A,Government
16660,-5.77193,37.57831,Tanga,Kilindi,Kimbe,Bandari,Government
16661,-5.56077,37.28276,Tanga,Kilindi,Bokwa,Baraka,Non-Government
16662,-5.56174,37.29002,Tanga,Kilindi,Bokwa,Bokwa,Government
16663,-5.56846,37.28347,Tanga,Kilindi,Bokwa,Boma,Government
16664,-5.96831,37.14751,Tanga,Kilindi,Pagwi,Chamtui,Government
16665,-5.348,37.4254,Tanga,Kilindi,Kibirashi,Elerai,Government
16666,-5.36376,37.42027,Tanga,Kilindi,Kibirashi,Gitu,Government
16667,-5.43186,37.4462,Tanga,Kilindi,Kibirashi,Gombero,Government
16668,-5.30231,37.64152,Tanga,Kilindi,Kisangasa,Jungu,Government
16669,-5.379435,37.4364316,Tanga,Kilindi,Kibirashi,Kibirashi,Government
16670,-5.47449,37.73153,Tanga,Kilindi,Msanja,Kigwama,Government
16671,-5.99361,37.1972,Tanga,Kilindi,Kikunde,Kikunde,Government
16672,-5.66323,37.58936,Tanga,Kilindi,Kilindi,Kikwazu,Government
16673,-5.46232,37.61291,Tanga,Kilindi,Kwediboma,Kileguru,Government
16674,-5.63611,37.60444,Tanga,Kilindi,Kilindi,Kilindi,Government
16675,-5.54834,37.51775,Tanga,Kilindi,Kilwa,Kilwa,Government
16676,-5.77972,37.80655,Tanga,Kilindi,Negero,Kimamba,Government
16677,-5.79466,37.63848,Tanga,Kilindi,Kimbe,Kimbe,Government
16678,-5.52169,37.58448,Tanga,Kilindi,Kilwa,Kimembe,Government
16679,-5.63548,37.30158,Tanga,Kilindi,Songe,Kingo,Government
16680,-5.40057,37.55356,Tanga,Kilindi,Kisangasa,Kisangasa,Government
16681,-5.85595,37.31105,Tanga,Kilindi,Kwekivu,Kitingi,Government
16682,-5.406143,37.94027,Tanga,Kilindi,Jaila,Kolang'A,Government
16683,-5.4948,37.64642,Tanga,Kilindi,Msanja,Kwadudu,Government
16684,-5.60418,37.49711,Tanga,Kilindi,Kilwa,Kwadundwa,Government
16685,-5.73333,37.70833,Tanga,Kilindi,Negero,Kwafumbili,Government
16686,-5.63548,37.30153,Tanga,Kilindi,Songe,Kwakiwele,Government
16687,-5.87168,37.76205,Tanga,Kilindi,Negero,Kwaluguru,Government
16688,-5.38282,37.43796,Tanga,Kilindi,Kibirashi,Kwamaligwa,Government
16689,-5.58782,37.62276,Tanga,Kilindi,Kilindi,Kwamazuma,Government
16690,-6.1308988,36.9203463,Tanga,Kilindi,Songe,Kwamba,Government
16691,-5.65752,37.45373,Tanga,Kilindi,Lwande,Kwamfyomi,Government
16692,-5.73066,37.51032,Tanga,Kilindi,Kimbe,Kwamngwaji,Government
16693,-5.56825,37.32107,Tanga,Kilindi,Bokwa,Kwamwande,Government
16694,-5.50204,37.92767,Tanga,Kilindi,Jaila,Kwandilwa,Government
16695,-5.454682,37.800662,Tanga,Kilindi,Msanja,Kwankande,Government
16696,-5.86995,37.35988,Tanga,Kilindi,Kwekivu,Kwediboko,Government
16697,-5.43324,37.55969,Tanga,Kilindi,Kwediboma,Kwediboma,Government
16698,-5.41787,37.59665,Tanga,Kilindi,Kwediboma,Kwedigole,Government
16699,-5.40152,37.81143,Tanga,Kilindi,Mabalanga,Kwedijelo,Government
16700,-5.35999,37.50672,Tanga,Kilindi,Kisangasa,Kwediswati,Government
16701,-5.83189,37.69674,Tanga,Kilindi,Kimbe,Kweisapo,Government
16702,-5.33461,37.9349,Tanga,Kilindi,Mkindi,Kwekinkwembe,Government
16703,-5.86995,37.32182,Tanga,Kilindi,Kwekivu,Kwekivu,Government
16704,-5.26804,37.55863,Tanga,Kilindi,Kisangasa,Lekitinge,Government
16705,-5.65838,37.67856,Tanga,Kilindi,Kilindi,Lomwe,Government
16706,-5.97844,37.21544,Tanga,Kilindi,Kikunde,Ludewa,Government
16707,-5.75957,37.7634,Tanga,Kilindi,Negero,Lukole,Government
16708,-5.62458,37.47967,Tanga,Kilindi,Lwande,Lulago,Government
16709,-5.6268676,37.2661973,Tanga,Kilindi,Pagwi,Lumotio,Government
16710,-5.91838,37.2999,Tanga,Kilindi,Tunguli,Lusane,Government
16711,-5.79934,37.41822,Tanga,Kilindi,Kwekivu,Lusimbi,Government
16712,-5.66915,37.41469,Tanga,Kilindi,Lwande,Lwande,Government
16713,-5.43627,37.84467,Tanga,Kilindi,Mabalanga,Mabalanga,Government
16714,-5.56508,37.27418,Tanga,Kilindi,Bokwa,Mabombwe,Government
16715,-5.4629,37.37555,Tanga,Kilindi,Mvungwe,Mafisa,Government
16716,-5.42276,37.87552,Tanga,Kilindi,Jaila,Mafuleta,Government
16717,-5.9425,37.22717,Tanga,Kilindi,Kikunde,Mafulila,Government
16718,-5.42475,37.37481,Tanga,Kilindi,Mvungwe,Majengo,Government
16719,-5.43876,37.57909,Tanga,Kilindi,Kwediboma,Makasini,Government
16720,-5.81371,37.17119,Tanga,Kilindi,Pagwi,Makelele,Government
16721,-5.37513,37.54797,Tanga,Kilindi,Kisangasa,Makingo,Government
16722,-5.92796,37.18437,Tanga,Kilindi,Kikunde,Malali,Government
16723,-5.9329533,37.2736499,Tanga,Kilindi,Tunguli,Manyinga,Government
16724,-5.85096,37.25419,Tanga,Kilindi,Kwekivu,Mapanga,Government
16725,-5.69184,37.30466,Tanga,Kilindi,Masagalu,Masagalu,Government
16726,-5.86001,37.07948,Tanga,Kilindi,Pagwi,Masilei,Government
16727,-5.75094,37.51741,Tanga,Kilindi,Kimbe,Mazasa,Government
16728,-5.73803,37.46,Tanga,Kilindi,Lwande,Mbogo,Government
16729,-5.24854,37.80401,Tanga,Kilindi,Mkindi,Mbogoi,Government
16730,-5.4133,37.91633,Tanga,Kilindi,Jaila,Mgambo,Government
16731,-5.73333,37.70833,Tanga,Kilindi,Kisangasa,Mgera,Government
16732,-5.42417,37.38851,Tanga,Kilindi,Mvungwe,Mgora,Government
16733,-5.71316,37.23188,Tanga,Kilindi,Masagalu,Mheza,Government
16734,-5.6676,37.53248,Tanga,Kilindi,Kilindi,Misufini,Government
16735,-5.93034,37.30422,Tanga,Kilindi,Tunguli,Mji Mpya,Government
16736,-5.36144,37.85831,Tanga,Kilindi,Mkindi,Mkindi,Government
16737,-5.54189,37.33764,Tanga,Kilindi,Bokwa,Mnazi,Government
16738,-5.80655,37.50188,Tanga,Kilindi,Kimbe,Mnembule,Government
16739,-5.43578,37.77065,Tanga,Kilindi,Msanja,Mnkonde,Government
16740,-5.86573,37.52279,Tanga,Kilindi,Kimbe,Mnyingwa,Government
16741,-5.40919,37.55874,Tanga,Kilindi,Kwediboma,Mpalahala,Government
16742,-5.42467,37.9198,Tanga,Kilindi,Jaila,Msente,Government
16743,-5.56976,37.50856,Tanga,Kilindi,Kilwa,Msimbazi,Government
16744,-5.46488,37.77318,Tanga,Kilindi,Msanja,Mswaki,Government
16745,-5.94408,37.13809,Tanga,Kilindi,Pagwi,Mtakuja,Government
16746,-5.62125,37.66876,Tanga,Kilindi,Kilindi,Mtonga,Government
16747,-5.48332,37.6845,Tanga,Kilindi,Msanja,Muungano,Government
16748,-5.59985,37.34104,Tanga,Kilindi,Songe,Mvungwe,Government
16749,-5.42491,37.20298,Tanga,Kilindi,Kwediboma,Mzinga,Government
16750,-5.947798,37.34816,Tanga,Kilindi,Tunguli,Ndwati,Government
16751,-5.77972,37.80655,Tanga,Kilindi,Negero,Negero,Government
16752,-5.80042,37.41822,Tanga,Kilindi,Kwekivu,Ngeze,Government
16753,-5.10915,37.57794,Tanga,Kilindi,Saunyi,Ngobore,Government
16754,-5.55174,37.27643,Tanga,Kilindi,Bokwa,Nkama,Government
16755,-5.38411,37.49053,Tanga,Kilindi,Kibirashi,Nkoa,Government
16756,-5.81119,37.10705,Tanga,Kilindi,Pagwi,Pagwi,Government
16757,-5.3117,37.96368,Tanga,Kilindi,Mkindi,Parakuyo,Government
16758,-5.73613,37.39338,Tanga,Kilindi,Lwande,Sagasa,Government
16759,-5.72128,37.20706,Tanga,Kilindi,Masagalu,Sambu,Government
16760,-5.4283526,38.019724,Tanga,Kilindi,Jaila,Sangeni,Government
16761,-5.05156,37.57794,Tanga,Kilindi,Saunyi,Saunyi,Government
16762,-6.99289,36.837315,Tanga,Kilindi,Jaila,Selewa,Government
16763,-5.59213,37.28912,Tanga,Kilindi,Songe,Songe,Government
16764,-5.58881,37.5525,Tanga,Kilindi,Kilwa,Tamota,Government
16765,-5.3706833,37.6347733,Tanga,Kilindi,Msanja,Tilwe,Government
16766,-5.94666,37.27753,Tanga,Kilindi,Tunguli,Tunguli,Government
16767,-5.42994,37.57982,Tanga,Kilindi,Kwediboma,Uwanja-Ndege,Government
16768,-5.62201,37.7661974,Tanga,Kilindi,Songe,Vilindwa,Government
16769,-5.72626,37.6087,Tanga,Kilindi,Kimbe,Vunila,Government
16770,-5.79637,37.52279,Tanga,Kilindi,Kimbe,Vyadigwa,Government
16771,-4.7882435,38.1949626,Tanga,Korogwe,Mazinde,Bamunua,Non-Government
16772,-4.76497222,38.72202778,Tanga,Korogwe,Kizara,Bombo Majimoto,Government
16773,-4.64663337,38.05164831,Tanga,Korogwe,Mkomazi,Buiko,Government
16774,-5.022700618,38.38506664,Tanga,Korogwe,Bungu,Bungu,Government
16775,-5.039694444,38.39938889,Tanga,Korogwe,Bungu,Bungu Msiga,Government
16776,-4.95991667,38.24308333,Tanga,Korogwe,Magamba kwalukonge,Changalikwa,Government
16777,-4.97288889,38.30858333,Tanga,Korogwe,Chekelei,Chekelei,Government
16778,-5.00495388,38.27760556,Tanga,Korogwe,Chekelei,Chepete,Government
16779,-5.004166667,38.42972222,Tanga,Korogwe,Dindira,Dindira,Government
16780,-4.83147222,38.61802778,Tanga,Korogwe,Foroforo,Foroforo,Government
16781,-5.18316667,38.57416667,Tanga,Korogwe,Kwagunda,Fumbo,Government
16782,-4.878,38.29291667,Tanga,Korogwe,Mombo,Fune,Government
16783,-4.652421667,38.17438333,Tanga,Korogwe,Mkumbala,Gemai,Government
16784,-5.1115,38.35247222,Tanga,Korogwe,Magila Gereza,Gereza,Government
16785,-4.721222744,38.14409191,Tanga,Korogwe,Mkumbala,Goha,Government
16786,-5.0255303,38.27023321,Tanga,Korogwe,Makuyuni,Gomba,Government
16787,-4.95261111,38.56452778,Tanga,Korogwe,Makumba,Gombero,Government
16788,-5.29177778,38.61388889,Tanga,Korogwe,Hale,Hale,Government
16789,-4.87652778,38.67091667,Tanga,Korogwe,Kizara,Hundu,Government
16790,-4.88794444,38.28094444,Tanga,Korogwe,Mombo,Jitengeni,Government
16791,-4.60255556,38.75675,Tanga,Korogwe,Kalalani,Kalalani,Government
16792,-4.82022222,38.23411111,Tanga,Korogwe,Mazinde,Kasiga,Government
16793,-5.02319444,38.53272222,Tanga,Korogwe,Kerenge,Kerenge,Government
16794,-4.83844444,38.58391667,Tanga,Korogwe,Mashewa,Kibaoni Kulasi,Government
16795,-5.28380556,38.59897222,Tanga,Korogwe,Hale,Kichangani,Government
16796,-5.052944444,38.39872222,Tanga,Korogwe,Vugiri,Kieti,Government
16797,-4.50708333,38.74038889,Tanga,Korogwe,Kalalani,Kigwase,Government
16798,-4.92566667,38.60711111,Tanga,Korogwe,Magoma,Kijango,Government
16799,-4.75791667,38.65569444,Tanga,Korogwe,Mashewa,Kijungumoto,Government
16800,-4.89197222,38.66780556,Tanga,Korogwe,Kizara,Kilangangua,Government
16801,-4.961781779,38.42795726,Tanga,Korogwe,Dindira,Kimbo,Government
16802,-4.93533333,38.63019444,Tanga,Korogwe,Makumba,Kitivo,Government
16803,-4.89966667,38.66438889,Tanga,Korogwe,Kizara,Kizara,Government
16804,-5.13958333,38.55897222,Tanga,Korogwe,Kwagunda,Kwagunda,Government
16805,-5.199722222,38.62555556,Tanga,Korogwe,Mgwashi,Kwakibomi,Government
16806,-5.075412,38.429175,Tanga,Korogwe,Magamba kwalukonge,Kwalukonge,Government
16807,-5.1073066,38.2515783,Tanga,Korogwe,Mswaha,Kwaluma,Government
16808,-5.20447222,38.58447222,Tanga,Korogwe,Mnyuzi,Kwamzindawa,Government
16809,-5.045,38.47505556,Tanga,Korogwe,Kwashemshi,Kwashemshi,Government
16810,-5.08119444,38.34083333,Tanga,Korogwe,Magila Gereza,Kwasunga,Government
16811,-4.90047222,38.57372222,Tanga,Korogwe,Magoma,Kwata,Government
16812,-4.991811667,38.36876333,Tanga,Korogwe,Mlungui,Kwedege,Government
16813,-5.0573083,38.1098483,Tanga,Korogwe,Mkalamo,Kweisewa,Government
16814,-4.995055556,38.44522222,Tanga,Korogwe,Mpale,Kwemanolo,Government
16815,-4.97786111,38.53416667,Tanga,Korogwe,Magoma,Kwemazandu,Government
16816,-4.75038889,38.16427778,Tanga,Korogwe,Mkumbala,Kwemdimu,Government
16817,-5.056527778,38.46027778,Tanga,Korogwe,Kwashemshi,Kwememo,Government
16818,-5.0181357,38.3276051,Tanga,Korogwe,Bungu,Kwemshai,Government
16819,-4.9025359,38.5730427,Tanga,Korogwe,Foroforo,Kwenkeyu,Government
16820,-4.78016667,38.64227778,Tanga,Korogwe,Mashewa,Kwetonge,Government
16821,-5.10980556,38.39802778,Tanga,Korogwe,Lewa,Lewa,Government
16822,-5.00956,38.533433,Tanga,Korogwe,Kerenge,Lusanga,Government
16823,-5.066277778,38.3705,Tanga,Korogwe,Lutindi,Lutindi,Government
16824,-5.11233333,38.54008333,Tanga,Korogwe,Kwagunda,Lwengera Estate,Government
16825,-4.84625,38.18802778,Tanga,Korogwe,Mazinde,Mabogo,Government
16826,-4.96852778,38.34263889,Tanga,Korogwe,Chekelei,Madala,Government
16827,-5.11172222,38.33777778,Tanga,Korogwe,Mswaha,Mafuleta,Government
16828,-4.75122222,38.17469444,Tanga,Korogwe,Mkumbala,Magila,Government
16829,-4.8675,38.57516667,Tanga,Korogwe,Magoma,Magoma Kiwandani,Government
16830,-5.084055556,38.47294444,Tanga,Korogwe,Kwashemshi,Magundi,Government
16831,-5.10038889,38.3105,Tanga,Korogwe,Mswaha,Majengo,Government
16832,-5.036,38.54463889,Tanga,Korogwe,Kerenge,Makaburini,Government
16833,-4.932792,38.049445,Tanga,Korogwe,Mkalamo,Makayo,Government
16834,-5.29972222,38.59938889,Tanga,Korogwe,Hale,Makinyumbi,Government
16835,-5.32938889,38.62536111,Tanga,Korogwe,Hale,Makinyumbi Station,Government
16836,-4.94780556,38.16886111,Tanga,Korogwe,Magamba kwalukonge,Makole,Government
16837,-4.94694444,38.55230556,Tanga,Korogwe,Magoma,Makorora,Government
16838,-4.95413889,38.60241667,Tanga,Korogwe,Makumba,Makumba,Government
16839,-5.01027778,38.32858333,Tanga,Korogwe,Makuyuni,Makuyuni,Government
16840,-5.057555556,38.41752778,Tanga,Korogwe,Vugiri,Makweli,Government
16841,-4.988036667,38.47171833,Tanga,Korogwe,Mpale,Mali,Government
16842,-5.1144831,38.3709809,Tanga,Korogwe,Mswaha,Mandera,Government
