YEAR,MO,DY,Earth Skin Temperature ©,Temperature at 2 Meters Range (C),All Sky Surface Longwave Downward Irradiance,Precipitation Corrected (mm/day) ,Specific Humidity at 2 Meters (g/kg) ,Surface Pressure (kPa),Wind Speed at 10 Meters Range (m/s) ,Wind Speed at 50 Meters Range (m/s) ,Heating Degree Days Below 0 C (Degree C-d) ,Heating Degree Days Below 18 C (Degree C-d) ,Heating Degree Days Below 18.3 C (Degree C-d) ,All Sky Surface Shortwave Downward Irradiance (W/m^2) ,All Sky Surface Shortwave Diffuse Irradiance (W/m^2) ,All Sky Surface PAR Total (W/m^2) ,All Sky Surface UV Index
2021,5,18,21.06,10.1,393.84,14.69,14.28,89.62,5.98,6,0,0,0,191.18,109.17,88.05,1.73
2021,5,19,21.51,10.78,381.56,1.41,14.16,89.62,4.26,4.15,0,0,0,205.73,110.19,92.89,1.86
2021,5,20,20.9,10.82,347.7,0.43,12.33,89.67,2.06,4.62,0,0,0,240.38,135.34,106.07,2.11
2021,5,21,20.66,12.01,338.55,0.01,12.15,89.68,2.73,4.83,0,0,0,266.76,47.35,118.84,2.28
2021,5,22,20.31,12.09,355.07,0,11.72,89.72,3.07,4.43,0,0,0,246.98,91.79,109.77,2.1
2021,5,23,20.07,12.48,352.83,0,11.35,89.76,3.12,4.09,0,0,0,258.19,74.69,115.37,2.15
2021,5,24,20.08,11.37,331.38,0,11.23,89.83,2.91,4.8,0,0,0,271.83,39.98,120.74,2.16
2021,5,25,19.5,12.66,331.84,0,11.05,89.81,4.09,5.63,0,0,0,272.45,36.98,121.69,2.23
2021,5,26,19.52,11.74,338.14,0,10.93,89.76,3.48,4.54,0,0,0,265.29,40.41,120.16,2.3
2021,5,27,19.96,12.91,340.04,0,11.41,89.74,3.3,5.13,0,0,0,261.48,50.12,118.06,2.27
2021,5,28,20.27,12.18,342.47,0.02,11.9,89.69,2.41,4.15,0,0,0,249.8,67.93,111.98,2.16
2021,5,29,20.53,12.63,338.28,0.01,11.6,89.66,3.64,5.52,0,0,0,260.79,46.55,117.3,2.25
2021,5,30,20.05,13.26,332.46,0.01,10.86,89.67,3.5,5.95,0,0,0,263.23,55.97,117.08,2.22
2021,5,31,20.3,14.07,358.38,0,11.66,89.59,3.7,6.45,0,0,0,229.5,107.23,103.95,2
2021,6,1,20.52,12.3,347.06,0.03,11.6,89.54,3.73,4.84,0,0,0,259.2,48.6,117.09,2.24
2021,6,2,20.99,12.77,352.8,0.01,12.02,89.63,3.77,5.29,0,0,0,252.24,54.41,114.01,2.16
2021,6,3,21.74,12.78,349.7,0.01,12.51,89.67,3.21,5.23,0,0,0,254.06,59.33,114.23,2.11
2021,6,4,21.73,12.23,344.21,0,12.51,89.68,3.2,5.13,0,0,0,250.86,57,112.36,2.08
2021,6,5,20.99,11.84,360.52,0.01,12.08,89.69,3.8,5.41,0,0,0,213.84,82.27,96.02,1.75
2021,6,6,20.28,10.61,362.23,0.02,11.29,89.8,3.75,3.76,0,0,0,201.57,105.1,90.69,1.73
2021,6,7,19.77,12.52,353.48,0,10.62,89.81,3.69,5.18,0,0,0,245.06,52.38,110.7,2.08
2021,6,8,19.85,13.34,348.41,0,10.68,89.84,3.99,6.01,0,0,0,255.98,40.87,115.92,2.18
2021,6,9,19.69,13.34,379.27,0,10.74,89.76,3.68,5.92,0,0,0,169.77,99.51,75.57,1.48
2021,6,10,20.41,12.55,346.54,0,11.29,89.69,4.03,6.59,0,0,0,244.08,69,108.87,2.02
2021,6,11,19.86,13.1,334.5,0,10.5,89.65,3.89,6.4,0,0,0,258.95,38.13,115.78,2.13
2021,6,12,19.71,12.79,333.38,0,10.62,89.71,2.95,5.24,0,0,0,255.38,48.01,113.2,2.06
2021,6,13,20.04,13.18,336.82,0,10.62,89.75,3.36,5.83,0,0,0,256.77,45.38,114.98,2.02
2021,6,14,20.49,13.98,330.11,0,10.86,89.67,2.47,5.47,0,0,0,259.79,42.59,115.47,2.07
2021,6,15,20.74,13.86,325.5,0,10.8,89.6,2.96,5.81,0,0,0,260.27,48.49,114.55,2.08
2021,6,16,19.8,13.12,328.63,0,10.25,89.67,2.6,5.23,0,0,0,253.92,50.41,112.24,2.05
2021,6,17,19.59,14.52,322.34,0,9.58,89.77,3.26,5.98,0,0,0,258.47,46.58,113.23,1.99
2021,6,18,20.25,15.69,340.83,0,10.5,89.88,3.52,5.87,0,0,0,248.09,57.06,109.68,1.97
2021,6,19,20.58,13.05,345.9,0,10.86,89.93,4.27,5.27,0,0,0,228.94,94.77,102.11,1.9
2021,6,20,19.63,12.09,327.62,0,10.07,89.91,4.11,4.88,0,0,0,245.88,72.29,108.06,1.91
2021,6,21,19.15,14.95,341.02,0,9.83,89.85,4.09,4.8,0,0,0,236.82,84.2,105.44,1.88
2021,6,22,20.46,11.98,366.51,0.07,11.47,89.76,5.12,5.86,0,0,0,195.13,111.77,87.96,1.61
2021,6,23,20.7,12.81,359.23,0.01,11.11,89.76,4.16,5.88,0,0,0,221.07,91.01,99.53,1.77
2021,6,24,20.95,12.27,342.36,0.02,11.11,89.78,3.84,5.6,0,0,0,248.96,64.65,111.27,2.05
2021,6,25,20.78,12.45,343.12,0,11.05,89.71,2.95,5,0,0,0,235.91,73.81,104.38,1.95
2021,6,26,21.05,12.2,328.69,0,10.8,89.6,2.91,5.51,0,0,0,254.91,45.95,112.62,2.08
2021,6,27,20.06,13.43,325.28,0,10.01,89.61,3.36,5.37,0,0,0,262.18,35.5,116.59,2.16
2021,6,28,19.57,13.46,349.68,0,9.34,89.75,3.48,5.95,0,0,0,225.48,83.17,99.9,1.86
